date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2009-05-10;6835000;3295000;9.7;14.9;5.8;1.1;21255.0;7.85; mouhijarvi;NaN;NaN;NaN
2009-05-11;6835000;3295000;8.5;14.2;4.3;0.4;16776.0;7.79; mouhijarvi;NaN;NaN;NaN
2009-05-12;6835000;3295000;7.7;12.6;1.9;0.0;21781.0;6.02; mouhijarvi;NaN;NaN;NaN
2009-05-13;6835000;3295000;9.0;14.3;2.5;0.0;20515.0;5.87; mouhijarvi;NaN;NaN;NaN
2009-05-14;6835000;3295000;9.1;13.8;3.8;0.0;24266.0;5.68; mouhijarvi;NaN;NaN;NaN
2009-05-15;6835000;3295000;10.0;15.8;4.1;0.0;24547.0;4.67; mouhijarvi;NaN;NaN;NaN
2009-05-16;6835000;3295000;10.1;15.4;2.9;0.0;26925.0;4.85; mouhijarvi;NaN;NaN;NaN
2009-05-17;6835000;3295000;11.0;18.1;0.7;0.0;26167.0;4.91; mouhijarvi;NaN;NaN;NaN
2009-05-18;6835000;3295000;11.9;19.6;1.2;0.0;22178.0;5.69; mouhijarvi;NaN;NaN;NaN
2009-05-19;6835000;3295000;11.8;15.9;7.5;0.0;13106.0;7.99; mouhijarvi;NaN;NaN;NaN
2009-05-20;6835000;3295000;11.2;16.8;5.4;1.0;15523.0;9.41; mouhijarvi;NaN;NaN;NaN
2009-05-21;6835000;3295000;9.8;14.8;5.9;10.2;12662.0;10.81; mouhijarvi;NaN;NaN;NaN
2009-05-22;6835000;3295000;11.4;15.9;4.3;0.5;16704.0;9.81; mouhijarvi;NaN;NaN;NaN
2009-05-23;6835000;3295000;13.3;19.1;8.6;1.3;15350.0;10.19; mouhijarvi;NaN;NaN;NaN
2009-05-24;6835000;3295000;12.8;18.1;7.2;0.7;21625.0;8.93; mouhijarvi;NaN;NaN;NaN
2009-05-25;6835000;3295000;13.2;19.6;2.9;0.0;25622.0;7.27; mouhijarvi;NaN;NaN;NaN
2009-05-26;6835000;3295000;16.1;22.2;8.1;0.0;23278.0;10.41; mouhijarvi;NaN;NaN;NaN
2009-05-27;6835000;3295000;14.3;20.5;11.4;0.0;11794.0;11.44; mouhijarvi;NaN;NaN;NaN
2009-05-28;6835000;3295000;10.7;15.2;7.6;0.7;16928.0;8.99; mouhijarvi;NaN;NaN;NaN
2009-05-29;6835000;3295000;12.5;18.7;3.3;0.0;28725.0;6.31; mouhijarvi;NaN;NaN;NaN
2009-05-30;6835000;3295000;16.2;24.3;5.2;0.0;28101.0;9.76; mouhijarvi;NaN;NaN;NaN
2009-05-31;6835000;3295000;19.8;27.8;7.5;0.0;27917.0;10.19; mouhijarvi;NaN;NaN;NaN
2009-06-01;6835000;3295000;17.0;24.9;10.4;0.0;24657.0;9.65; mouhijarvi;NaN;NaN;NaN
2009-06-02;6835000;3295000;12.3;17.1;6.9;0.0;13776.0;6.94; mouhijarvi;NaN;NaN;NaN
2009-06-03;6835000;3295000;10.0;14.6;4.6;12.9;13751.0;7.13; mouhijarvi;NaN;NaN;NaN
2009-06-04;6835000;3295000;6.1;9.5;5.0;17.3;5539.0;8.49; mouhijarvi;NaN;NaN;NaN
2009-06-05;6835000;3295000;6.4;8.9;4.2;0.8;9768.0;7.18; mouhijarvi;NaN;NaN;NaN
2009-06-06;6835000;3295000;6.2;9.3;3.9;0.0;12899.0;6.2; mouhijarvi;NaN;NaN;NaN
2009-06-07;6835000;3295000;7.9;13.0;-0.4;0.0;25479.0;5.81; mouhijarvi;NaN;NaN;NaN
2009-06-08;6835000;3295000;10.3;16.2;1.8;0.0;26805.0;5.85; mouhijarvi;NaN;NaN;NaN
2009-06-09;6835000;3295000;10.6;15.5;3.5;0.0;15367.0;8.03; mouhijarvi;NaN;NaN;NaN
2009-06-10;6835000;3295000;13.0;17.3;5.4;0.3;11771.0;10.91; mouhijarvi;NaN;NaN;NaN
2009-06-11;6835000;3295000;14.4;18.4;11.1;0.0;12462.0;12.45; mouhijarvi;NaN;NaN;NaN
2009-06-12;6835000;3295000;16.3;22.9;8.3;0.1;21178.0;12.42; mouhijarvi;NaN;NaN;NaN
2009-06-13;6835000;3295000;17.2;21.6;12.7;4.2;11001.0;15.49; mouhijarvi;NaN;NaN;NaN
2009-06-14;6835000;3295000;15.9;20.5;12.8;7.7;10652.0;14.96; mouhijarvi;NaN;NaN;NaN
2009-06-15;6835000;3295000;9.9;16.2;8.8;9.3;6175.0;11.31; mouhijarvi;NaN;NaN;NaN
2009-06-16;6835000;3295000;8.0;9.6;6.9;2.9;7068.0;9.49; mouhijarvi;NaN;NaN;NaN
2009-06-17;6835000;3295000;10.0;14.0;5.4;0.1;22834.0;8.02; mouhijarvi;NaN;NaN;NaN
2009-06-18;6835000;3295000;11.5;17.0;4.1;0.0;25334.0;7.42; mouhijarvi;NaN;NaN;NaN
2009-06-19;6835000;3295000;10.5;14.2;7.2;3.9;8535.0;11.13; mouhijarvi;NaN;NaN;NaN
2009-06-20;6835000;3295000;10.0;12.3;9.1;7.2;7563.0;11.68; mouhijarvi;NaN;NaN;NaN
2009-06-21;6835000;3295000;12.2;18.8;5.7;0.8;24524.0;9.77; mouhijarvi;NaN;NaN;NaN
2009-06-22;6835000;3295000;14.8;21.4;4.9;0.0;26445.0;9.98; mouhijarvi;NaN;NaN;NaN
2009-06-23;6835000;3295000;16.7;23.4;6.5;0.0;26572.0;10.58; mouhijarvi;NaN;NaN;NaN
2009-06-24;6835000;3295000;17.8;23.9;8.5;0.0;27123.0;11.9; mouhijarvi;NaN;NaN;NaN
2009-06-25;6835000;3295000;19.3;25.0;10.0;0.0;27265.0;11.77; mouhijarvi;NaN;NaN;NaN
2009-06-26;6835000;3295000;20.3;26.3;10.8;0.0;27982.0;11.8; mouhijarvi;NaN;NaN;NaN
2009-06-27;6835000;3295000;20.0;26.5;11.8;0.0;23038.0;12.02; mouhijarvi;NaN;NaN;NaN
2009-06-28;6835000;3295000;21.4;28.5;12.3;0.4;28001.0;12.38; mouhijarvi;NaN;NaN;NaN
2009-06-29;6835000;3295000;20.7;25.4;15.3;0.0;26724.0;13.22; mouhijarvi;NaN;NaN;NaN
2009-06-30;6835000;3295000;19.0;25.0;11.5;0.0;26622.0;13.31; mouhijarvi;NaN;NaN;NaN
2009-07-01;6835000;3295000;19.8;25.9;11.1;0.0;24689.0;14.01; mouhijarvi;NaN;NaN;NaN
2009-07-02;6835000;3295000;21.0;27.5;12.9;0.7;25052.0;13.54; mouhijarvi;NaN;NaN;NaN
2009-07-03;6835000;3295000;15.2;23.8;11.2;1.3;19388.0;9.87; mouhijarvi;NaN;NaN;NaN
2009-07-04;6835000;3295000;10.7;17.4;5.9;0.6;14700.0;8.62; mouhijarvi;NaN;NaN;NaN
2009-07-05;6835000;3295000;10.1;14.6;5.5;0.0;19485.0;8.14; mouhijarvi;NaN;NaN;NaN
2009-07-06;6835000;3295000;12.1;17.6;3.2;0.0;19750.0;7.86; mouhijarvi;NaN;NaN;NaN
2009-07-07;6835000;3295000;12.4;18.2;4.9;5.6;15350.0;9.76; mouhijarvi;NaN;NaN;NaN
2009-07-08;6835000;3295000;14.7;19.2;10.9;0.0;16418.0;13.31; mouhijarvi;NaN;NaN;NaN
2009-07-09;6835000;3295000;15.3;18.2;13.8;9.9;7037.0;15.31; mouhijarvi;NaN;NaN;NaN
2009-07-10;6835000;3295000;15.6;20.0;13.0;0.3;17811.0;12.46; mouhijarvi;NaN;NaN;NaN
2009-07-11;6835000;3295000;14.9;21.0;7.8;6.4;16516.0;12.93; mouhijarvi;NaN;NaN;NaN
2009-07-12;6835000;3295000;15.8;20.4;12.4;0.1;17076.0;14.06; mouhijarvi;NaN;NaN;NaN
2009-07-13;6835000;3295000;13.9;18.0;10.0;1.1;13077.0;13.12; mouhijarvi;NaN;NaN;NaN
2009-07-14;6835000;3295000;16.0;22.0;8.6;0.0;20487.0;12.75; mouhijarvi;NaN;NaN;NaN
2009-07-15;6835000;3295000;17.9;22.8;12.6;0.6;22063.0;13.81; mouhijarvi;NaN;NaN;NaN
2009-07-16;6835000;3295000;18.2;24.2;12.0;0.2;18663.0;14.83; mouhijarvi;NaN;NaN;NaN
2009-07-17;6835000;3295000;17.7;22.6;12.7;0.0;24724.0;14.15; mouhijarvi;NaN;NaN;NaN
2009-07-18;6835000;3295000;17.4;23.3;9.6;0.0;25739.0;11.56; mouhijarvi;NaN;NaN;NaN
2009-07-19;6835000;3295000;17.3;22.6;9.7;0.9;17441.0;12.48; mouhijarvi;NaN;NaN;NaN
2009-07-20;6835000;3295000;16.6;20.9;14.7;7.5;5421.0;16.45; mouhijarvi;NaN;NaN;NaN
2009-07-21;6835000;3295000;16.6;21.1;12.6;0.0;20237.0;13.57; mouhijarvi;NaN;NaN;NaN
2009-07-22;6835000;3295000;15.5;19.5;11.0;0.0;12025.0;14.26; mouhijarvi;NaN;NaN;NaN
2009-07-23;6835000;3295000;16.4;21.5;11.3;0.0;18175.0;13.91; mouhijarvi;NaN;NaN;NaN
2009-07-24;6835000;3295000;18.4;23.1;13.2;24.7;11095.0;17.13; mouhijarvi;NaN;NaN;NaN
2009-07-25;6835000;3295000;17.2;20.6;15.7;3.1;11956.0;17.4; mouhijarvi;NaN;NaN;NaN
2009-07-26;6835000;3295000;16.7;21.5;13.2;0.0;16156.0;14.77; mouhijarvi;NaN;NaN;NaN
2009-07-27;6835000;3295000;15.3;20.2;9.7;0.1;18055.0;13.4; mouhijarvi;NaN;NaN;NaN
2009-07-28;6835000;3295000;16.0;20.2;8.7;1.0;11536.0;15.24; mouhijarvi;NaN;NaN;NaN
2009-07-29;6835000;3295000;18.2;23.1;14.8;0.0;20336.0;15.48; mouhijarvi;NaN;NaN;NaN
2009-07-30;6835000;3295000;17.3;23.4;10.4;0.0;20446.0;13.91; mouhijarvi;NaN;NaN;NaN
2009-07-31;6835000;3295000;15.4;21.1;10.1;13.5;9892.0;14.86; mouhijarvi;NaN;NaN;NaN
2009-08-01;6835000;3295000;15.0;19.9;12.2;0.6;14326.0;14.38; mouhijarvi;NaN;NaN;NaN
2009-08-02;6835000;3295000;16.0;21.5;9.3;2.7;17420.0;14.25; mouhijarvi;NaN;NaN;NaN
2009-08-03;6835000;3295000;17.8;23.4;13.9;0.2;16579.0;16.2; mouhijarvi;NaN;NaN;NaN
2009-08-04;6835000;3295000;18.4;23.9;11.9;0.0;19695.0;15.41; mouhijarvi;NaN;NaN;NaN
2009-08-05;6835000;3295000;17.9;24.0;12.7;0.0;18847.0;14.04; mouhijarvi;NaN;NaN;NaN
2009-08-06;6835000;3295000;17.8;25.0;9.4;0.0;21509.0;12.94; mouhijarvi;NaN;NaN;NaN
2009-08-07;6835000;3295000;18.1;24.1;11.1;0.8;18026.0;14.96; mouhijarvi;NaN;NaN;NaN
2009-08-08;6835000;3295000;19.4;26.0;10.5;0.1;18744.0;15.02; mouhijarvi;NaN;NaN;NaN
2009-08-09;6835000;3295000;19.0;24.8;13.0;0.1;21062.0;13.88; mouhijarvi;NaN;NaN;NaN
2009-08-10;6835000;3295000;17.8;24.1;10.0;0.1;19561.0;12.97; mouhijarvi;NaN;NaN;NaN
2009-08-11;6835000;3295000;17.5;24.1;11.2;3.0;15356.0;13.96; mouhijarvi;NaN;NaN;NaN
2009-08-12;6835000;3295000;14.7;18.9;13.4;6.3;6281.0;15.28; mouhijarvi;NaN;NaN;NaN
2009-08-13;6835000;3295000;13.9;19.2;9.0;0.0;18879.0;11.47; mouhijarvi;NaN;NaN;NaN
2009-08-14;6835000;3295000;12.4;18.4;5.0;0.0;18138.0;10.62; mouhijarvi;NaN;NaN;NaN
2009-08-15;6835000;3295000;12.4;17.8;6.2;1.4;18949.0;10.44; mouhijarvi;NaN;NaN;NaN
2009-08-16;6835000;3295000;13.0;17.5;6.1;8.5;7092.0;13.24; mouhijarvi;NaN;NaN;NaN
2009-08-17;6835000;3295000;13.1;16.9;11.4;0.5;12292.0;11.98; mouhijarvi;NaN;NaN;NaN
2009-08-18;6835000;3295000;10.8;15.1;6.0;3.9;9433.0;11.5; mouhijarvi;NaN;NaN;NaN
2009-08-19;6835000;3295000;11.7;17.6;5.4;0.4;18418.0;10.15; mouhijarvi;NaN;NaN;NaN
2009-08-20;6835000;3295000;11.7;18.2;2.1;0.0;15667.0;9.09; mouhijarvi;NaN;NaN;NaN
2009-08-21;6835000;3295000;15.7;21.8;9.4;0.0;18632.0;12.14; mouhijarvi;NaN;NaN;NaN
2009-08-22;6835000;3295000;14.7;20.3;8.9;1.6;18292.0;11.13; mouhijarvi;NaN;NaN;NaN
2009-08-23;6835000;3295000;14.3;20.2;10.2;0.0;12539.0;13.73; mouhijarvi;NaN;NaN;NaN
2009-08-24;6835000;3295000;13.8;20.0;8.9;0.1;17695.0;11.15; mouhijarvi;NaN;NaN;NaN
2009-08-25;6835000;3295000;14.1;20.5;6.1;0.0;14793.0;12.38; mouhijarvi;NaN;NaN;NaN
2009-08-26;6835000;3295000;14.5;18.0;10.8;10.7;5795.0;14.47; mouhijarvi;NaN;NaN;NaN
2009-08-27;6835000;3295000;14.9;18.2;13.1;0.4;6123.0;15.88; mouhijarvi;NaN;NaN;NaN
2009-08-28;6835000;3295000;16.2;20.2;12.1;1.2;7343.0;16.03; mouhijarvi;NaN;NaN;NaN
2009-08-29;6835000;3295000;16.2;19.3;14.3;1.9;6814.0;15.53; mouhijarvi;NaN;NaN;NaN
2009-08-30;6835000;3295000;14.4;18.3;11.3;0.0;13443.0;12.27; mouhijarvi;NaN;NaN;NaN
2009-08-31;6835000;3295000;13.1;16.3;10.3;1.3;8212.0;12.23; mouhijarvi;NaN;NaN;NaN
2009-09-01;6835000;3295000;15.8;19.0;11.8;0.2;4654.0;16.16; mouhijarvi;NaN;NaN;NaN
2009-09-02;6835000;3295000;16.1;20.6;13.7;2.9;9387.0;15.06; mouhijarvi;NaN;NaN;NaN
2009-09-03;6835000;3295000;15.9;20.2;12.5;5.5;11614.0;14.23; mouhijarvi;NaN;NaN;NaN
2009-09-04;6835000;3295000;16.0;19.3;14.0;4.6;10265.0;14.67; mouhijarvi;NaN;NaN;NaN
2009-09-05;6835000;3295000;14.5;18.9;11.8;0.9;9931.0;12.51; mouhijarvi;NaN;NaN;NaN
2009-09-06;6835000;3295000;12.6;16.9;7.9;0.3;6731.0;13.14; mouhijarvi;NaN;NaN;NaN
2009-09-07;6835000;3295000;13.3;18.1;9.1;1.2;13919.0;12.73; mouhijarvi;NaN;NaN;NaN
2009-09-08;6835000;3295000;14.5;16.7;11.2;0.1;5705.0;14.64; mouhijarvi;NaN;NaN;NaN
2009-09-09;6835000;3295000;17.5;22.8;13.7;0.0;11176.0;15.38; mouhijarvi;NaN;NaN;NaN
2009-09-10;6835000;3295000;12.2;17.4;8.4;0.0;13731.0;10.23; mouhijarvi;NaN;NaN;NaN
2009-09-11;6835000;3295000;9.9;17.2;2.6;0.0;12233.0;10.21; mouhijarvi;NaN;NaN;NaN
2009-09-12;6835000;3295000;10.8;16.2;6.1;3.3;10808.0;11.15; mouhijarvi;NaN;NaN;NaN
2009-09-13;6835000;3295000;11.4;16.6;6.1;0.0;10293.0;11.55; mouhijarvi;NaN;NaN;NaN
2009-09-14;6835000;3295000;11.0;17.8;4.7;0.0;13500.0;10.57; mouhijarvi;NaN;NaN;NaN
2009-09-15;6835000;3295000;10.7;18.9;2.7;0.0;13262.0;9.9; mouhijarvi;NaN;NaN;NaN
2009-09-16;6835000;3295000;10.2;16.1;5.6;0.3;7810.0;10.53; mouhijarvi;NaN;NaN;NaN
2009-09-17;6835000;3295000;8.4;12.6;5.2;0.0;8805.0;8.52; mouhijarvi;NaN;NaN;NaN
2009-09-18;6835000;3295000;8.9;12.9;3.1;0.6;6667.0;10.31; mouhijarvi;NaN;NaN;NaN
2009-09-19;6835000;3295000;12.2;16.3;8.4;0.0;8039.0;11.72; mouhijarvi;NaN;NaN;NaN
2009-09-20;6835000;3295000;13.0;17.8;8.9;0.0;10293.0;11.94; mouhijarvi;NaN;NaN;NaN
2009-09-21;6835000;3295000;11.9;16.1;9.2;0.0;9734.0;10.97; mouhijarvi;NaN;NaN;NaN
2009-09-22;6835000;3295000;11.5;15.6;6.8;5.8;5032.0;12.52; mouhijarvi;NaN;NaN;NaN
2009-09-23;6835000;3295000;11.8;14.5;9.0;0.3;7598.0;11.54; mouhijarvi;NaN;NaN;NaN
2009-09-24;6835000;3295000;7.3;12.7;2.8;0.0;8317.0;8.17; mouhijarvi;NaN;NaN;NaN
2009-09-25;6835000;3295000;6.1;10.9;-0.5;0.0;4140.0;8.67; mouhijarvi;NaN;NaN;NaN
2009-09-26;6835000;3295000;11.7;17.2;7.1;0.0;7111.0;12.5; mouhijarvi;NaN;NaN;NaN
2009-09-27;6835000;3295000;11.9;15.4;7.9;7.7;6039.0;12.37; mouhijarvi;NaN;NaN;NaN
2009-09-28;6835000;3295000;7.8;12.3;5.6;0.9;8176.0;9.06; mouhijarvi;NaN;NaN;NaN
2009-09-29;6835000;3295000;3.0;6.7;-0.7;5.1;5814.0;6.7; mouhijarvi;NaN;NaN;NaN
2009-09-30;6835000;3295000;3.9;8.0;0.4;1.3;7105.0;7.02; mouhijarvi;NaN;NaN;NaN
2009-10-01;6835000;3295000;2.1;8.4;-1.8;1.1;8464.0;6.13; mouhijarvi;NaN;NaN;NaN
2009-10-02;6835000;3295000;1.5;7.6;-3.4;0.5;8742.0;5.96; mouhijarvi;NaN;NaN;NaN
2009-10-03;6835000;3295000;3.6;8.6;-1.4;11.2;7190.0;6.61; mouhijarvi;NaN;NaN;NaN
2009-10-04;6835000;3295000;7.2;10.3;3.7;3.5;4306.0;9.65; mouhijarvi;NaN;NaN;NaN
2009-10-05;6835000;3295000;3.3;7.1;2.5;0.2;3801.0;6.48; mouhijarvi;NaN;NaN;NaN
2009-10-06;6835000;3295000;2.4;7.0;-2.1;6.9;7961.0;5.69; mouhijarvi;NaN;NaN;NaN
2009-10-07;6835000;3295000;7.7;11.5;0.5;6.1;3650.0;9.23; mouhijarvi;NaN;NaN;NaN
2009-10-08;6835000;3295000;3.9;8.3;-0.5;0.0;7515.0;6.22; mouhijarvi;NaN;NaN;NaN
2009-10-09;6835000;3295000;1.2;6.9;-3.9;0.0;7373.0;5.35; mouhijarvi;NaN;NaN;NaN
2009-10-10;6835000;3295000;1.0;6.4;-3.0;0.0;7321.0;5.45; mouhijarvi;NaN;NaN;NaN
2009-10-11;6835000;3295000;0.9;6.7;-3.4;0.0;6089.0;5.26; mouhijarvi;NaN;NaN;NaN
2009-10-12;6835000;3295000;1.2;3.1;-1.1;0.0;2536.0;5.26; mouhijarvi;NaN;NaN;NaN
2009-10-13;6835000;3295000;0.5;3.6;-1.4;0.0;6359.0;4.47; mouhijarvi;NaN;NaN;NaN
2009-10-14;6835000;3295000;-0.4;3.5;-3.8;0.0;7575.0;4.4; mouhijarvi;NaN;NaN;NaN
2009-10-15;6835000;3295000;-0.3;6.8;-4.4;0.7;7083.0;4.16; mouhijarvi;NaN;NaN;NaN
2009-10-16;6835000;3295000;1.5;5.3;-4.4;2.0;2471.0;6.25; mouhijarvi;NaN;NaN;NaN
2009-10-17;6835000;3295000;1.8;3.4;-0.2;0.4;1570.0;6.45; mouhijarvi;NaN;NaN;NaN
2009-10-18;6835000;3295000;1.4;2.6;0.2;2.5;1654.0;6.2; mouhijarvi;NaN;NaN;NaN
2009-10-19;6835000;3295000;0.0;2.9;-1.9;0.0;3372.0;5.64; mouhijarvi;NaN;NaN;NaN
2009-10-20;6835000;3295000;2.3;5.7;-3.0;0.0;2575.0;6.51; mouhijarvi;NaN;NaN;NaN
2009-10-21;6835000;3295000;3.4;5.4;1.2;0.0;2512.0;6.79; mouhijarvi;NaN;NaN;NaN
2009-10-22;6835000;3295000;3.3;4.7;2.2;0.0;1837.0;7.12; mouhijarvi;NaN;NaN;NaN
2009-10-23;6835000;3295000;2.6;3.8;2.0;0.0;1064.0;6.56; mouhijarvi;NaN;NaN;NaN
2009-10-24;6835000;3295000;1.6;2.7;0.3;0.1;916.0;6.35; mouhijarvi;NaN;NaN;NaN
2009-10-25;6835000;3295000;3.3;4.4;1.8;3.5;702.0;7.51; mouhijarvi;NaN;NaN;NaN
2009-10-26;6835000;3295000;6.3;7.7;4.1;7.0;662.0;9.47; mouhijarvi;NaN;NaN;NaN
2009-10-27;6835000;3295000;4.8;7.4;3.2;1.8;1177.0;8.48; mouhijarvi;NaN;NaN;NaN
2009-10-28;6835000;3295000;1.8;3.3;0.9;0.1;1550.0;6.19; mouhijarvi;NaN;NaN;NaN
2009-10-29;6835000;3295000;-0.4;1.9;-2.8;0.0;3858.0;4.55; mouhijarvi;NaN;NaN;NaN
2009-10-30;6835000;3295000;-3.0;0.1;-8.1;0.1;1397.0;4.55; mouhijarvi;NaN;NaN;NaN
2009-10-31;6835000;3295000;-1.3;1.7;-3.9;0.0;2900.0;4.58; mouhijarvi;NaN;NaN;NaN
2009-11-01;6835000;3295000;-0.6;2.1;-4.7;0.0;1686.0;5.06; mouhijarvi;NaN;NaN;NaN
2009-11-02;6835000;3295000;1.8;3.1;-0.4;0.0;2502.0;5.65; mouhijarvi;NaN;NaN;NaN
2009-11-03;6835000;3295000;1.4;3.2;-0.4;0.0;1545.0;5.59; mouhijarvi;NaN;NaN;NaN
2009-11-04;6835000;3295000;-0.9;0.4;-2.7;0.5;1314.0;5.0; mouhijarvi;NaN;NaN;NaN
2009-11-05;6835000;3295000;-0.6;0.4;-1.3;2.1;783.0;5.01; mouhijarvi;NaN;NaN;NaN
2009-11-06;6835000;3295000;0.2;1.0;-0.8;13.5;760.0;5.91; mouhijarvi;NaN;NaN;NaN
2009-11-07;6835000;3295000;0.4;1.3;-1.0;0.7;685.0;6.22; mouhijarvi;NaN;NaN;NaN
2009-11-08;6835000;3295000;0.1;1.3;-0.7;0.0;806.0;6.13; mouhijarvi;NaN;NaN;NaN
2009-11-09;6835000;3295000;-1.6;-0.3;-2.4;0.0;1049.0;5.42; mouhijarvi;NaN;NaN;NaN
2009-11-10;6835000;3295000;-1.1;0.3;-3.0;0.5;685.0;5.58; mouhijarvi;NaN;NaN;NaN
2009-11-11;6835000;3295000;-0.4;0.5;-1.3;0.2;984.0;5.57; mouhijarvi;NaN;NaN;NaN
2009-11-12;6835000;3295000;-2.1;-0.8;-3.7;0.0;1282.0;4.61; mouhijarvi;NaN;NaN;NaN
2009-11-13;6835000;3295000;-5.0;-2.3;-8.2;0.0;1567.0;3.84; mouhijarvi;NaN;NaN;NaN
2009-11-14;6835000;3295000;-4.3;-2.2;-8.3;0.2;877.0;4.24; mouhijarvi;NaN;NaN;NaN
2009-11-15;6835000;3295000;2.2;3.6;-2.2;0.6;339.0;6.87; mouhijarvi;NaN;NaN;NaN
2009-11-16;6835000;3295000;3.0;4.1;1.9;0.6;428.0;6.88; mouhijarvi;NaN;NaN;NaN
2009-11-17;6835000;3295000;2.2;2.9;1.3;4.5;228.0;7.11; mouhijarvi;NaN;NaN;NaN
2009-11-18;6835000;3295000;3.5;5.3;1.9;3.8;314.0;7.74; mouhijarvi;NaN;NaN;NaN
2009-11-19;6835000;3295000;3.1;5.3;2.0;0.6;458.0;7.64; mouhijarvi;NaN;NaN;NaN
2009-11-20;6835000;3295000;5.2;7.8;1.1;6.1;242.0;8.84; mouhijarvi;NaN;NaN;NaN
2009-11-21;6835000;3295000;6.3;8.7;3.9;0.2;884.0;9.06; mouhijarvi;NaN;NaN;NaN
2009-11-22;6835000;3295000;2.4;4.5;0.4;7.6;896.0;7.0; mouhijarvi;NaN;NaN;NaN
2009-11-23;6835000;3295000;6.2;7.4;2.7;2.5;448.0;9.0; mouhijarvi;NaN;NaN;NaN
2009-11-24;6835000;3295000;5.3;6.2;4.8;1.9;335.0;8.68; mouhijarvi;NaN;NaN;NaN
2009-11-25;6835000;3295000;4.5;5.1;4.1;8.7;313.0;8.27; mouhijarvi;NaN;NaN;NaN
2009-11-26;6835000;3295000;5.7;6.5;4.2;1.6;355.0;8.72; mouhijarvi;NaN;NaN;NaN
2009-11-27;6835000;3295000;5.1;6.0;4.8;0.7;472.0;8.21; mouhijarvi;NaN;NaN;NaN
2009-11-28;6835000;3295000;4.1;5.0;3.1;1.9;413.0;7.8; mouhijarvi;NaN;NaN;NaN
2009-11-29;6835000;3295000;3.5;4.5;2.3;3.5;387.0;7.66; mouhijarvi;NaN;NaN;NaN
2009-11-30;6835000;3295000;4.0;5.7;1.9;4.3;148.0;7.67; mouhijarvi;NaN;NaN;NaN
2009-12-01;6835000;3295000;2.6;5.7;-0.6;0.7;241.0;7.06; mouhijarvi;NaN;NaN;NaN
2009-12-02;6835000;3295000;-2.5;0.1;-4.3;0.0;1428.0;5.02; mouhijarvi;NaN;NaN;NaN
2009-12-03;6835000;3295000;-5.1;-2.5;-6.6;0.1;1080.0;4.07; mouhijarvi;NaN;NaN;NaN
2009-12-04;6835000;3295000;-3.3;-1.6;-7.6;0.6;156.0;4.67; mouhijarvi;NaN;NaN;NaN
2009-12-05;6835000;3295000;-0.6;-0.3;-1.6;0.0;133.0;5.85; mouhijarvi;NaN;NaN;NaN
2009-12-06;6835000;3295000;-0.1;0.5;-0.7;0.1;160.0;5.96; mouhijarvi;NaN;NaN;NaN
2009-12-07;6835000;3295000;0.0;0.9;-1.0;0.0;96.0;5.78; mouhijarvi;NaN;NaN;NaN
2009-12-08;6835000;3295000;0.8;1.1;0.4;0.0;157.0;6.35; mouhijarvi;NaN;NaN;NaN
2009-12-09;6835000;3295000;-0.3;0.5;-0.7;0.1;195.0;5.6; mouhijarvi;NaN;NaN;NaN
2009-12-10;6835000;3295000;-1.3;-0.2;-2.1;0.9;157.0;5.36; mouhijarvi;NaN;NaN;NaN
2009-12-11;6835000;3295000;-1.7;-0.8;-2.7;0.2;156.0;5.19; mouhijarvi;NaN;NaN;NaN
2009-12-12;6835000;3295000;-3.9;-2.4;-5.2;1.0;253.0;4.47; mouhijarvi;NaN;NaN;NaN
2009-12-13;6835000;3295000;-3.9;-0.2;-9.2;1.0;197.0;4.59; mouhijarvi;NaN;NaN;NaN
2009-12-14;6835000;3295000;-14.4;-8.9;-16.2;0.0;675.0;1.75; mouhijarvi;NaN;NaN;NaN
2009-12-15;6835000;3295000;-13.0;-11.1;-17.1;0.0;408.0;1.92; mouhijarvi;NaN;NaN;NaN
2009-12-16;6835000;3295000;-15.5;-11.6;-17.8;0.0;670.0;1.61; mouhijarvi;NaN;NaN;NaN
2009-12-17;6835000;3295000;-17.7;-15.1;-20.1;0.0;775.0;1.34; mouhijarvi;NaN;NaN;NaN
2009-12-18;6835000;3295000;-15.2;-9.5;-21.2;1.1;694.0;1.78; mouhijarvi;NaN;NaN;NaN
2009-12-19;6835000;3295000;-8.9;-5.5;-11.7;0.0;557.0;2.74; mouhijarvi;NaN;NaN;NaN
2009-12-20;6835000;3295000;-8.7;-6.3;-11.7;3.6;208.0;2.78; mouhijarvi;NaN;NaN;NaN
2009-12-21;6835000;3295000;-13.5;-8.9;-14.8;2.3;350.0;1.9; mouhijarvi;NaN;NaN;NaN
2009-12-22;6835000;3295000;-9.4;-5.8;-14.7;4.3;435.0;2.83; mouhijarvi;NaN;NaN;NaN
2009-12-23;6835000;3295000;-6.8;-4.5;-9.2;4.6;282.0;3.42; mouhijarvi;NaN;NaN;NaN
2009-12-24;6835000;3295000;-7.1;-4.9;-10.6;0.2;204.0;3.34; mouhijarvi;NaN;NaN;NaN
2009-12-25;6835000;3295000;-11.4;-5.8;-14.3;0.5;346.0;2.28; mouhijarvi;NaN;NaN;NaN
2009-12-26;6835000;3295000;-9.1;-7.9;-12.2;2.7;206.0;2.56; mouhijarvi;NaN;NaN;NaN
